"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14114573","JK153968","2026-02-17T22:00:00.000","002XX N PARKSIDE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","VEHICLE NON-COMMERCIAL","false","false","1512","015","29","25","06","1138556","1901046","2026","2026-03-14T15:41:39.000","41.884595463","-87.766664799","
,  
(41.884595463, -87.766664799)"
"14114078","JK153363","2026-02-17T22:00:00.000","088XX S BURLEY AVE","0810","THEFT","OVER $500","APARTMENT","false","true","0424","004","10","46","06","1199205","1846967","2026","2026-03-14T15:41:39.000","41.734885649","-87.545776576","
,  
(41.734885649, -87.545776576)"
"14114483","JK153957","2026-02-17T22:00:00.000","063XX N ROCKWELL ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE - YARD (FRONT / BACK)","false","false","2413","024","50","2","14","1157842","1941953","2026","2026-03-14T15:41:39.000","41.996475687","-87.694724431","
,  
(41.996475687, -87.694724431)"
"14113957","JK153313","2026-02-17T21:57:00.000","023XX E 75TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","SIDEWALK","true","false","0334","003","7","43","14","1193285","1855694","2026","2026-03-14T15:41:39.000","41.758979875","-87.567179828","
,  
(41.758979875, -87.567179828)"
"14113946","JK153307","2026-02-17T21:52:00.000","082XX S SOUTH SHORE DR","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","0424","004","7","46","14","1198579","1851030","2026","2026-03-14T15:41:39.000","41.74605052","-87.547934072","
,  
(41.74605052, -87.547934072)"
"14114029","JK153358","2026-02-17T21:44:00.000","062XX N CANFIELD AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false","1612","016","41","10","26","1123250","1940854","2026","2026-03-14T15:41:39.000","41.994097306","-87.821999845","
,  
(41.994097306, -87.821999845)"
"14114001","JK153305","2026-02-17T21:42:00.000","025XX S CLAREMONT AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","GAS STATION","false","true","1034","010","25","31","04A","1161056","1886992","2026","2026-03-14T15:41:39.000","41.845592504","-87.684431384","
,  
(41.845592504, -87.684431384)"
"14113968","JK153301","2026-02-17T21:40:00.000","007XX N FAIRBANKS CT","0484","BATTERY","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","HOSPITAL BUILDING / GROUNDS","true","false","1834","018","2","8","08B","1178370","1905271","2026","2026-03-24T15:41:10.000","41.895374574","-87.620333997","
,  
(41.895374574, -87.620333997)"
"14117927","JK153387","2026-02-17T21:40:00.000","046XX W 59TH ST","0560","ASSAULT","SIMPLE","CTA STATION","false","false","0813","008","13","62","08A","1146457","1864995","2026","2026-03-14T15:41:39.000","41.785519673","-87.738567526","
,  
(41.785519673, -87.738567526)"
"14114018","JK153290","2026-02-17T21:33:00.000","081XX S ELLIS AVE","1025","ARSON","AGGRAVATED","APARTMENT","false","false","0631","006","8","44","09","1184307","1851311","2026","2026-03-14T15:41:39.000","41.747167184","-87.600220148","
,  
(41.747167184, -87.600220148)"
"14114179","JK153523","2026-02-17T21:30:00.000","016XX S HOMAN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1021","010","24","29","07","1153973","1891484","2026","2026-03-14T15:41:39.000","41.858062995","-87.710305832","
,  
(41.858062995, -87.710305832)"
"14114321","JK153652","2026-02-17T21:30:00.000","062XX N KEDZIE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","2413","024","50","2","06","1153892","1941313","2026","2026-03-14T15:41:39.000","41.994799412","-87.709271975","
,  
(41.994799412, -87.709271975)"
"14117515","JK157571","2026-02-17T21:30:00.000","003XX E BENTON PL","0560","ASSAULT","SIMPLE","GROCERY FOOD STORE","false","false","0114","001","42","32","08A","1178860","1901675","2026","2026-03-14T15:41:39.000","41.885495793","-87.618644375","
,  
(41.885495793, -87.618644375)"
"14113954","JK153280","2026-02-17T21:30:00.000","011XX W 63RD ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESTAURANT","true","false","0712","007","16","68","14","1169484","1863013","2026","2026-03-14T15:41:39.000","41.779612703","-87.654196985","
,  
(41.779612703, -87.654196985)"
"14113969","JK153334","2026-02-17T21:27:00.000","0000X S LEAVITT ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","true","false","1223","012","27","28","14","1161749","1899869","2026","2026-03-14T15:41:39.000","41.880913833","-87.68152935","
,  
(41.880913833, -87.68152935)"
"14113942","JK153275","2026-02-17T21:05:00.000","056XX W CHICAGO AVE","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","COMMERCIAL / BUSINESS OFFICE","true","false","1511","015","29","25","18","1138415","1904774","2026","2026-03-14T15:41:39.000","41.894828122","-87.76709224","
,  
(41.894828122, -87.76709224)"
"14114039","JK153370","2026-02-17T21:04:00.000","022XX W MARQUETTE RD","031A","ROBBERY","ARMED - HANDGUN","STREET","false","true","0832","008","16","66","03","1162447","1860183","2026","2026-03-14T15:41:39.000","41.771996408","-87.680074393","
,  
(41.771996408, -87.680074393)"
"14114922","JK153525","2026-02-17T21:00:00.000","027XX N WILTON AVE","0890","THEFT","FROM BUILDING","RESIDENCE - PORCH / HALLWAY","false","false","1935","019","43","7","06","1169483","1918290","2026","2026-03-14T15:41:39.000","41.931297457","-87.652594002","
,  
(41.931297457, -87.652594002)"
"14114295","JK153789","2026-02-17T21:00:00.000","026XX S WENTWORTH AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0914","009","11","34","07","1175391","1887020","2026","2026-03-14T15:41:39.000","41.845360069","-87.631822817","
,  
(41.845360069, -87.631822817)"
"14113932","JK153278","2026-02-17T21:00:00.000","062XX N LINCOLN AVE","0860","THEFT","RETAIL THEFT","APPLIANCE STORE","true","false","1711","017","50","13","06","1152477","1941288","2026","2026-03-14T15:41:39.000","41.994758989","-87.7144777","
,  
(41.994758989, -87.7144777)"
"14116625","JK156498","2026-02-17T21:00:00.000","022XX W HURON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1221","012","36","24","07","1161330","1904633","2026","2026-03-14T15:41:39.000","41.893995376","-87.682935299","
,  
(41.893995376, -87.682935299)"
"14113958","JK153316","2026-02-17T20:50:00.000","012XX N MILWAUKEE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1433","014","1","24","07","1165056","1908694","2026","2026-03-14T15:41:39.000","41.905060731","-87.669135463","
,  
(41.905060731, -87.669135463)"
"14113898","JK153256","2026-02-17T20:45:00.000","073XX S UNION AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","0732","007","6","68","06","1172901","1856284","2026","2026-03-14T15:41:39.000","41.761072795","-87.641868203","
,  
(41.761072795, -87.641868203)"
"14113909","JK153240","2026-02-17T20:38:00.000","0000X W 95TH ST","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","CTA STATION","true","false","0511","005","9","49","18","1177703","1841947","2026","2026-03-14T15:41:39.000","41.721623049","-87.624701342","
,  
(41.721623049, -87.624701342)"
"14113939","JK153260","2026-02-17T20:34:00.000","012XX W 71ST ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0734","007","17","67","15","1169124","1857696","2026","2026-03-14T15:41:39.000","41.765029984","-87.655670382","
,  
(41.765029984, -87.655670382)"
"14122733","JK163907","2026-02-17T20:30:00.000","023XX S ARCHER AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0914","009","11","34","07","1173372","1888972","2026","2026-03-14T15:41:39.000","41.850761529","-87.639174358","
,  
(41.850761529, -87.639174358)"
"14114316","JK153777","2026-02-17T20:30:00.000","066XX W CORNELIA AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1632","016","38","17","07","1131369","1922541","2026","2026-03-14T15:41:39.000","41.943707672","-87.792559262","
,  
(41.943707672, -87.792559262)"
"14114143","JK153494","2026-02-17T20:30:00.000","047XX N KILBOURN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1722","017","39","16","14","1145222","1931137","2026","2026-03-14T15:41:39.000","41.9670447","-87.741423251","
,  
(41.9670447, -87.741423251)"
"14114479","JK153836","2026-02-17T20:30:00.000","052XX S KENWOOD AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0234","002","4","41","08B","1186051","1870728","2026","2026-03-14T15:41:39.000","41.80040818","-87.593217433","
,  
(41.80040818, -87.593217433)"
"14115360","JK154974","2026-02-17T20:30:00.000","040XX W LAKE ST","0810","THEFT","OVER $500","STREET","false","false","1114","011","28","26","06","1149485","1901448","2026","2026-03-14T15:41:39.000","41.885493547","-87.726521143","
,  
(41.885493547, -87.726521143)"
"14113959","JK153249","2026-02-17T20:26:00.000","054XX N CLARK ST","0810","THEFT","OVER $500","DRUG STORE","true","false","2012","020","40","77","06","1165048","1936387","2026","2026-03-14T15:41:39.000","41.981051896","-87.668375719","
,  
(41.981051896, -87.668375719)"
"14113922","JK153228","2026-02-17T20:20:00.000","035XX S HALSTED ST","143B","WEAPONS VIOLATION","UNLAWFUL POSSESSION - OTHER FIREARM","STREET","true","false","0915","009","11","60","15","1171547","1881428","2026","2026-03-14T15:41:39.000","41.830100424","-87.646093968","
,  
(41.830100424, -87.646093968)"
"14114246","JK153631","2026-02-17T20:18:00.000","009XX W MADISON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1224","012","34","28","07","1170250","1900231","2026","2026-03-14T15:41:39.000","41.881725775","-87.650303866","
,  
(41.881725775, -87.650303866)"
"14146559","JK192920","2026-02-17T20:15:00.000","022XX S ST LOUIS AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESIDENCE - YARD (FRONT / BACK)","false","false","1024","010","22","30","11","1153388","1888743","2026","2026-03-26T15:42:36.000","41.850552999","-87.712525898","
,  
(41.850552999, -87.712525898)"
"14113938","JK153258","2026-02-17T20:05:00.000","002XX E HURON ST","0460","BATTERY","SIMPLE","HOSPITAL BUILDING / GROUNDS","false","false","1834","018","2","8","08B","1178046","1905133","2026","2026-03-14T15:41:39.000","41.895003278","-87.62152816","
,  
(41.895003278, -87.62152816)"
"14113824","JK153235","2026-02-17T20:01:00.000","131XX S ELLIS AVE","5112","OTHER OFFENSE","GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION","STREET","true","false","0533","005","10","54","26","1185482","1818169","2026","2026-03-14T15:41:39.000","41.656193876","-87.596953045","
,  
(41.656193876, -87.596953045)"
"14113924","JK153225","2026-02-17T20:01:00.000","003XX N LATROBE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1523","015","37","25","08B","1141321","1901600","2026","2026-03-14T15:41:39.000","41.886065157","-87.756497517","
,  
(41.886065157, -87.756497517)"
"14126565","JK168742","2026-02-17T20:00:00.000","055XX W WILSON AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","1623","016","45","15","06","1138670","1930193","2026","2026-03-14T15:41:39.000","41.96457596","-87.765537442","
,  
(41.96457596, -87.765537442)"
"14114391","JK153900","2026-02-17T20:00:00.000","030XX N NOTTINGHAM AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","true","2511","025","29","18","08A","1128306","1919448","2026","2026-03-14T15:41:39.000","41.935272584","-87.803887858","
,  
(41.935272584, -87.803887858)"
"14113895","JK153226","2026-02-17T20:00:00.000","016XX W WAVELAND AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","1922","019","47","6","08B","1164805","1924633","2026","2026-03-14T15:41:39.000","41.948803617","-87.66960425","
,  
(41.948803617, -87.66960425)"
"14114377","JK153601","2026-02-17T20:00:00.000","081XX S KENWOOD AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","true","true","0411","004","8","45","06","1186624","1851237","2026","2026-03-14T15:41:39.000","41.746909635","-87.59173247","
,  
(41.746909635, -87.59173247)"
"14113953","JK153215","2026-02-17T19:54:00.000","029XX W BELLE PLAINE AVE","0620","BURGLARY","UNLAWFUL ENTRY","ALLEY","true","false","1724","017","33","16","05","1155858","1927103","2026","2026-03-14T15:41:39.000","41.95576687","-87.702425049","
,  
(41.95576687, -87.702425049)"
"14113825","JK153211","2026-02-17T19:50:00.000","045XX W ADAMS ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","1113","011","28","26","08B","1146236","1898630","2026","2026-03-14T15:41:39.000","41.87782305","-87.738523929","
,  
(41.87782305, -87.738523929)"
"14113929","JK153251","2026-02-17T19:47:00.000","001XX N STATE ST","0870","THEFT","POCKET-PICKING","RESTAURANT","false","false","0111","001","42","32","06","1176335","1901461","2026","2026-03-14T15:41:39.000","41.884965896","-87.627923004","
,  
(41.884965896, -87.627923004)"
"14113987","JK153218","2026-02-17T19:44:00.000","012XX S SPRINGFIELD AVE","2027","NARCOTICS","POSSESS - CRACK","SIDEWALK","true","false","1011","010","24","29","18","1150571","1894260","2026","2026-04-20T15:41:49.000","41.86574773","-87.722720897","
,  
(41.86574773, -87.722720897)"
"14119057","JK159384","2026-02-17T19:39:00.000","116XX W IRVING PARK RD","2031","NARCOTICS","POSSESS - METHAMPHETAMINE","GOVERNMENT BUILDING / PROPERTY","true","false","1654","016","41","76","18","1098012","1926026","2026","2026-03-14T15:41:39.000","41.953783081","-87.915105451","
,  
(41.953783081, -87.915105451)"
"14113904","JK153207","2026-02-17T19:36:00.000","017XX W HOWARD ST","2170","NARCOTICS","POSSESSION OF DRUG EQUIPMENT","SIDEWALK","true","false","2422","024","49","1","18","1163531","1950346","2026","2026-03-14T15:41:39.000","42.019387936","-87.673559163","
,  
(42.019387936, -87.673559163)"
"14113936","JK153197","2026-02-17T19:35:00.000","118XX S WESTERN AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","2212","022","19","75","06","1162526","1826017","2026","2026-03-14T15:41:39.000","41.678237739","-87.68073427","
,  
(41.678237739, -87.68073427)"
"14113910","JK153227","2026-02-17T19:30:00.000","102XX S ABERDEEN ST","0810","THEFT","OVER $500","RESIDENCE","false","false","2232","022","21","73","06","1170792","1836944","2026","2026-03-14T15:41:39.000","41.708047388","-87.65016046","
,  
(41.708047388, -87.65016046)"
"14114297","JK153711","2026-02-17T19:30:00.000","062XX S MICHIGAN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0311","003","20","40","07","1178263","1863570","2026","2026-03-14T15:41:39.000","41.780946398","-87.621995369","
,  
(41.780946398, -87.621995369)"
"14115589","JK155198","2026-02-17T19:30:00.000","111XX S PARNELL AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","true","2233","022","21","49","06","1174620","1831029","2026","2026-03-14T15:41:39.000","41.691731555","-87.636317466","
,  
(41.691731555, -87.636317466)"
"14113823","JK153216","2026-02-17T19:26:00.000","016XX N PULASKI RD","1310","CRIMINAL DAMAGE","TO PROPERTY","CONVENIENCE STORE","false","false","2535","025","26","23","14","1149466","1910591","2026","2026-03-14T15:41:39.000","41.91058325","-87.726353375","
,  
(41.91058325, -87.726353375)"
"14113900","JK153184","2026-02-17T19:21:00.000","032XX N PULASKI RD","0460","BATTERY","SIMPLE","BAR OR TAVERN","true","false","1731","017","30","16","08B","1149164","1921062","2026","2026-03-14T15:41:39.000","41.93932248","-87.727190905","
,  
(41.93932248, -87.727190905)"
"14119060","JK159306","2026-02-17T19:20:00.000","116XX W IRVING PARK RD","2031","NARCOTICS","POSSESS - METHAMPHETAMINE","GOVERNMENT BUILDING / PROPERTY","true","false","1654","016","41","76","18","1098012","1926026","2026","2026-03-14T15:41:39.000","41.953783081","-87.915105451","
,  
(41.953783081, -87.915105451)"
"14113741","JK153193","2026-02-17T19:15:00.000","0000X E 111TH ST","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","STREET","true","false","0513","005","9","49","24","1178681","1831381","2026","2026-03-14T15:41:39.000","41.692606357","-87.621439067","
,  
(41.692606357, -87.621439067)"
"14113996","JK153380","2026-02-17T19:14:00.000","073XX N SHERIDAN RD","141C","WEAPONS VIOLATION","UNLAWFUL USE - OTHER DANGEROUS WEAPON","STREET","true","false","2423","024","49","1","15","1165997","1948676","2026","2026-03-14T15:41:39.000","42.014752915","-87.664532617","
,  
(42.014752915, -87.664532617)"
"14113905","JK153174","2026-02-17T19:10:00.000","0000X E CHICAGO AVE","0810","THEFT","OVER $500","RESTAURANT","false","false","1833","018","2","8","06","1176792","1905743","2026","2026-03-14T15:41:39.000","41.896705603","-87.626115246","
,  
(41.896705603, -87.626115246)"
"14116694","JK156654","2026-02-17T19:05:00.000","025XX E 73RD ST","1330","CRIMINAL TRESPASS","TO LAND","LIBRARY","false","false","0334","003","7","43","26","1194180","1857040","2026","2026-03-14T15:41:39.000","41.76265148","-87.563855639","
,  
(41.76265148, -87.563855639)"
"14113894","JK153177","2026-02-17T19:05:00.000","029XX W GRAND AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1211","012","27","24","06","1156093","1905515","2026","2026-03-14T15:41:39.000","41.896522991","-87.702145329","
,  
(41.896522991, -87.702145329)"
"14113915","JK153167","2026-02-17T19:02:00.000","052XX W LAKE ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","1523","015","37","25","15","1141521","1902023","2026","2026-03-14T15:41:39.000","41.887222229","-87.755752607","
,  
(41.887222229, -87.755752607)"
"14114051","JK153419","2026-02-17T19:00:00.000","002XX E ONTARIO ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","false","false","1834","018","2","8","07","1177947","1904538","2026","2026-03-14T15:41:39.000","41.893372823","-87.621909875","
,  
(41.893372823, -87.621909875)"
"14114099","JK153349","2026-02-17T19:00:00.000","024XX W FILLMORE ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","false","false","1135","011","28","28","07","1160214","1895304","2026","2026-03-14T15:41:39.000","41.868418898","-87.687291928","
,  
(41.868418898, -87.687291928)"
"14114148","JK153504","2026-02-17T19:00:00.000","001XX E 114TH PL","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0531","005","9","49","14","1179362","1829079","2026","2026-03-14T15:41:39.000","41.686273867","-87.619015711","
,  
(41.686273867, -87.619015711)"
